age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
48,federalgov,hsgrad,marriedcivspouse,admclerical,husband,white,Male,36,unitedstates,<=50K
46,private,hsgrad,nevermarried,craftrepair,notinfamily,white,Female,48,unitedstates,<=50K
36,private,5th6th,separated,machineopinspct,notinfamily,white,Female,40,unitedstates,<=50K
54,private,hsgrad,nevermarried,profspecialty,notinfamily,white,Male,40,unitedstates,<=50K
36,selfempinc,hsgrad,marriedcivspouse,transportmoving,husband,white,Male,57,unitedstates,<=50K
56,selfempnotinc,bachelors,nevermarried,profspecialty,notinfamily,white,Male,20,unitedstates,<=50K
26,private,bachelors,nevermarried,profspecialty,notinfamily,white,Female,40,unitedstates,>50K
23,private,bachelors,nevermarried,otherservice,ownchild,white,Female,25,unitedstates,<=50K
23,stategov,bachelors,nevermarried,profspecialty,notinfamily,white,Female,40,unitedstates,<=50K
41,stategov,bachelors,nevermarried,admclerical,notinfamily,white,Male,40,unitedstates,<=50K
55,private,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,50,unitedstates,>50K
39,private,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,>50K
38,localgov,assocacdm,marriedcivspouse,execmanagerial,husband,white,Male,35,unitedstates,<=50K
60,private,hsgrad,widowed,sales,notinfamily,white,Female,50,unitedstates,<=50K
54,private,hsgrad,widowed,sales,unmarried,white,Female,40,unitedstates,<=50K
38,private,masters,marriedcivspouse,profspecialty,husband,white,Male,40,england,>50K
47,private,somecollege,marriedcivspouse,machineopinspct,husband,asianpacislander,Male,40,philippines,>50K
49,stategov,bachelors,marriedcivspouse,profspecialty,husband,white,Male,42,unitedstates,>50K
19,private,hsgrad,nevermarried,sales,ownchild,white,Female,24,unitedstates,<=50K
20,private,somecollege,nevermarried,craftrepair,unmarried,white,Male,40,unitedstates,<=50K
66,private,hsgrad,widowed,sales,otherrelative,white,Female,35,unitedstates,<=50K
38,selfempnotinc,masters,marriedcivspouse,execmanagerial,husband,white,Male,42,unitedstates,>50K
38,private,somecollege,nevermarried,execmanagerial,notinfamily,white,Male,40,unitedstates,<=50K
36,private,somecollege,divorced,admclerical,unmarried,white,Female,40,unitedstates,<=50K
33,private,hsgrad,marriedcivspouse,transportmoving,husband,white,Male,60,unitedstates,>50K
41,private,bachelors,divorced,sales,notinfamily,white,Male,56,unitedstates,<=50K
90,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,50,ecuador,>50K
36,private,hsgrad,divorced,execmanagerial,notinfamily,white,Female,40,unitedstates,<=50K
30,private,profschool,divorced,sales,ownchild,white,Male,55,unitedstates,<=50K
35,private,somecollege,divorced,execmanagerial,notinfamily,white,Male,40,mexico,<=50K
46,private,masters,marriedcivspouse,execmanagerial,husband,white,Male,45,unitedstates,>50K
38,private,hsgrad,nevermarried,machineopinspct,otherrelative,white,Male,40,unitedstates,<=50K
24,private,bachelors,marriedcivspouse,profspecialty,husband,white,Male,40,unitedstates,<=50K
49,private,7th8th,marriedcivspouse,machineopinspct,husband,white,Male,40,unitedstates,<=50K
19,private,hsgrad,nevermarried,otherservice,ownchild,black,Male,30,unitedstates,<=50K
77,private,somecollege,widowed,privhouseserv,notinfamily,white,Female,20,unitedstates,<=50K
46,private,hsgrad,marriedcivspouse,handlerscleaners,husband,white,Male,56,unitedstates,>50K
41,private,somecollege,separated,craftrepair,notinfamily,black,Male,40,unitedstates,<=50K
21,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
24,private,12th,nevermarried,farmingfishing,ownchild,black,Male,40,unitedstates,<=50K
38,private,hsgrad,marriedcivspouse,transportmoving,husband,black,Male,45,unitedstates,<=50K
23,stategov,somecollege,nevermarried,admclerical,ownchild,white,Male,25,unitedstates,<=50K
38,federalgov,hsgrad,marriedcivspouse,transportmoving,husband,white,Male,40,unitedstates,<=50K
29,selfempnotinc,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
38,private,somecollege,marriedcivspouse,execmanagerial,otherrelative,white,Male,50,unitedstates,>50K
38,localgov,masters,divorced,profspecialty,notinfamily,white,Female,40,unitedstates,<=50K
40,localgov,bachelors,marriedcivspouse,profspecialty,husband,white,Male,48,unitedstates,<=50K
23,private,hsgrad,nevermarried,execmanagerial,ownchild,white,Male,40,unitedstates,<=50K
44,stategov,hsgrad,marriedcivspouse,protectiveserv,husband,white,Male,40,unitedstates,<=50K
70,private,bachelors,widowed,profspecialty,unmarried,white,Female,20,puertorico,<=50K
38,private,9th,separated,otherservice,notinfamily,black,Female,30,unitedstates,<=50K
57,selfempinc,somecollege,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,<=50K
36,private,somecollege,marriedcivspouse,machineopinspct,husband,white,Male,40,unitedstates,>50K
48,selfempinc,bachelors,divorced,sales,notinfamily,white,Male,60,unitedstates,>50K
51,private,masters,marriedcivspouse,profspecialty,wife,white,Female,40,unitedstates,>50K
43,private,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,50,unitedstates,>50K
20,private,somecollege,nevermarried,admclerical,ownchild,white,Female,35,unitedstates,<=50K
33,private,somecollege,divorced,admclerical,notinfamily,white,Female,40,unitedstates,<=50K
19,private,somecollege,nevermarried,admclerical,notinfamily,white,Male,40,unitedstates,<=50K
32,localgov,somecollege,marriedcivspouse,craftrepair,husband,white,Male,60,unitedstates,>50K
35,private,profschool,nevermarried,profspecialty,notinfamily,asianpacislander,Male,40,india,>50K
26,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,60,unitedstates,<=50K
39,private,hsgrad,nevermarried,sales,unmarried,white,Female,60,unitedstates,<=50K
24,private,bachelors,nevermarried,otherservice,ownchild,black,Female,75,unitedstates,<=50K
45,private,somecollege,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,>50K
20,private,somecollege,nevermarried,admclerical,ownchild,white,Male,40,unitedstates,<=50K
49,stategov,bachelors,marriedcivspouse,profspecialty,otherrelative,white,Female,45,unitedstates,<=50K
30,private,hsgrad,nevermarried,admclerical,notinfamily,white,Female,40,unitedstates,<=50K
23,private,somecollege,nevermarried,admclerical,ownchild,white,Female,25,unitedstates,<=50K
33,private,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,45,unitedstates,<=50K
35,private,hsgrad,marriedcivspouse,transportmoving,husband,white,Male,50,unitedstates,<=50K
20,private,11th,nevermarried,craftrepair,notinfamily,black,Male,25,unitedstates,<=50K
44,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
33,selfempnotinc,hsgrad,marriedcivspouse,otherservice,husband,black,Male,40,unitedstates,<=50K
50,private,somecollege,marriedcivspouse,machineopinspct,husband,white,Male,40,unitedstates,<=50K
25,private,hsgrad,nevermarried,admclerical,unmarried,white,Female,40,mexico,<=50K
28,stategov,hsgrad,marriedcivspouse,protectiveserv,husband,white,Male,40,unitedstates,<=50K
60,federalgov,bachelors,marriedcivspouse,admclerical,husband,black,Male,40,unitedstates,>50K
38,federalgov,assocvoc,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
38,private,somecollege,marriedcivspouse,craftrepair,husband,black,Male,40,unitedstates,<=50K
57,federalgov,bachelors,nevermarried,admclerical,notinfamily,white,Male,40,unitedstates,<=50K
50,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,>50K
69,localgov,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,6,unitedstates,<=50K
51,stategov,assocvoc,divorced,techsupport,notinfamily,white,Male,39,unitedstates,>50K
42,private,hsgrad,marriedcivspouse,handlerscleaners,husband,black,Male,40,unitedstates,<=50K
53,private,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,50,unitedstates,>50K
37,private,bachelors,marriedcivspouse,handlerscleaners,husband,white,Male,40,unitedstates,<=50K
37,private,10th,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
38,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,50,unitedstates,>50K
20,private,somecollege,nevermarried,otherservice,ownchild,white,Female,24,unitedstates,<=50K
38,stategov,somecollege,separated,admclerical,unmarried,black,Female,38,unitedstates,<=50K
52,private,assocvoc,marriedcivspouse,craftrepair,husband,white,Male,48,poland,>50K
48,selfempinc,assocvoc,marriedcivspouse,execmanagerial,husband,white,Male,50,unitedstates,>50K
37,selfempnotinc,hsgrad,marriedcivspouse,execmanagerial,husband,white,Male,65,unitedstates,>50K
47,private,hsgrad,marriedcivspouse,sales,husband,white,Male,45,unitedstates,<=50K
33,localgov,bachelors,divorced,protectiveserv,unmarried,white,Female,60,germany,<=50K
33,private,hsgrad,marriedspouseabsent,otherservice,notinfamily,asianpacislander,Female,35,thailand,<=50K
20,private,somecollege,nevermarried,otherservice,ownchild,white,Male,15,unitedstates,<=50K
41,stategov,bachelors,divorced,execmanagerial,notinfamily,white,Male,40,unitedstates,<=50K
32,private,somecollege,marriedcivspouse,transportmoving,husband,white,Male,45,unitedstates,>50K
36,federalgov,bachelors,marriedcivspouse,execmanagerial,wife,white,Female,40,unitedstates,<=50K
46,private,bachelors,nevermarried,profspecialty,notinfamily,white,Female,40,unitedstates,<=50K
45,private,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,>50K
33,private,hsgrad,marriedcivspouse,machineopinspct,husband,white,Male,40,unitedstates,<=50K
18,private,somecollege,nevermarried,profspecialty,ownchild,white,Female,40,unitedstates,<=50K
38,private,hsgrad,nevermarried,otherservice,unmarried,black,Female,25,unitedstates,<=50K
50,private,bachelors,divorced,sales,notinfamily,white,Male,45,unitedstates,<=50K
36,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
30,private,hsgrad,marriedcivspouse,craftrepair,husband,black,Male,40,unitedstates,<=50K
33,selfempnotinc,hsgrad,nevermarried,craftrepair,notinfamily,white,Male,40,unitedstates,<=50K
43,localgov,assocacdm,marriedcivspouse,techsupport,husband,white,Male,43,unitedstates,<=50K
38,private,somecollege,marriedcivspouse,machineopinspct,husband,white,Male,40,unitedstates,<=50K
38,localgov,bachelors,nevermarried,otherservice,notinfamily,white,Male,14,unitedstates,<=50K
40,private,somecollege,separated,admclerical,unmarried,white,Female,45,unitedstates,<=50K
41,localgov,profschool,marriedcivspouse,profspecialty,husband,white,Male,50,unitedstates,>50K
57,private,somecollege,marriedcivspouse,sales,husband,white,Male,50,unitedstates,>50K
65,localgov,masters,marriedcivspouse,profspecialty,husband,white,Male,4,greece,<=50K
52,federalgov,somecollege,marriedcivspouse,otherservice,husband,white,Male,50,unitedstates,<=50K
18,private,hsgrad,nevermarried,handlerscleaners,ownchild,white,Male,25,unitedstates,<=50K
48,private,assocacdm,marriedcivspouse,profspecialty,husband,white,Male,45,unitedstates,<=50K
45,private,5th6th,divorced,transportmoving,unmarried,white,Male,40,unitedstates,<=50K
24,private,hsgrad,marriedcivspouse,protectiveserv,husband,white,Male,40,unitedstates,<=50K
38,stategov,assocacdm,nevermarried,protectiveserv,notinfamily,white,Male,40,unitedstates,<=50K
40,private,masters,marriedcivspouse,execmanagerial,husband,white,Male,50,unitedstates,>50K
44,stategov,bachelors,marriedcivspouse,admclerical,husband,white,Male,40,unitedstates,<=50K
38,private,hsgrad,nevermarried,farmingfishing,ownchild,black,Male,50,unitedstates,<=50K
71,private,profschool,marriedcivspouse,profspecialty,husband,white,Male,16,unitedstates,<=50K
17,private,12th,nevermarried,sales,ownchild,white,Male,40,unitedstates,<=50K
57,selfempnotinc,somecollege,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
33,private,hsgrad,marriedcivspouse,handlerscleaners,husband,white,Male,40,unitedstates,<=50K
41,private,hsgrad,marriedcivspouse,otherservice,husband,white,Male,40,unitedstates,<=50K
38,private,bachelors,nevermarried,admclerical,ownchild,white,Female,40,unitedstates,<=50K
42,selfempnotinc,hsgrad,marriedcivspouse,farmingfishing,husband,white,Male,15,unitedstates,<=50K
34,private,hsgrad,nevermarried,handlerscleaners,notinfamily,white,Male,40,unitedstates,<=50K
27,localgov,bachelors,nevermarried,profspecialty,notinfamily,white,Female,45,unitedstates,<=50K
24,private,bachelors,nevermarried,profspecialty,ownchild,white,Male,20,unitedstates,<=50K
23,private,bachelors,nevermarried,handlerscleaners,ownchild,white,Male,30,unitedstates,<=50K
33,private,somecollege,marriedcivspouse,profspecialty,husband,white,Male,40,unitedstates,<=50K
58,selfempinc,assocvoc,divorced,sales,notinfamily,white,Male,56,unitedstates,<=50K
53,federalgov,hsgrad,marriedcivspouse,profspecialty,husband,white,Male,40,unitedstates,>50K
38,localgov,hsgrad,marriedcivspouse,admclerical,wife,white,Female,35,unitedstates,>50K
54,federalgov,bachelors,divorced,execmanagerial,unmarried,white,Female,40,unitedstates,<=50K
31,private,12th,separated,transportmoving,unmarried,black,Male,40,unitedstates,<=50K
18,stategov,hsgrad,nevermarried,admclerical,ownchild,white,Male,40,unitedstates,<=50K
40,private,hsgrad,divorced,otherservice,notinfamily,black,Male,40,unitedstates,<=50K
38,private,somecollege,marriedcivspouse,sales,wife,black,Female,40,unitedstates,<=50K
33,private,bachelors,nevermarried,profspecialty,notinfamily,white,Male,50,unitedstates,<=50K
22,private,assocacdm,nevermarried,execmanagerial,notinfamily,white,Male,55,unitedstates,<=50K
44,private,hsgrad,divorced,admclerical,notinfamily,white,Female,40,unitedstates,<=50K
37,private,hsgrad,nevermarried,otherservice,unmarried,black,Male,40,unitedstates,<=50K
34,selfempnotinc,bachelors,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
38,federalgov,somecollege,widowed,techsupport,notinfamily,white,Female,45,unitedstates,>50K
25,private,10th,marriedcivspouse,otherservice,ownchild,white,Female,35,unitedstates,<=50K
20,private,somecollege,separated,sales,unmarried,black,Female,40,unitedstates,<=50K
46,federalgov,hsgrad,nevermarried,admclerical,notinfamily,amerindianeskimo,Male,40,unitedstates,<=50K
38,private,hsgrad,marriedcivspouse,transportmoving,husband,white,Male,40,unitedstates,>50K
36,private,somecollege,marriedcivspouse,sales,husband,white,Male,45,unitedstates,>50K
32,private,hsgrad,nevermarried,handlerscleaners,notinfamily,white,Female,40,unitedstates,<=50K
29,private,bachelors,nevermarried,sales,notinfamily,white,Male,50,unitedstates,>50K
36,private,bachelors,divorced,profspecialty,unmarried,white,Male,45,unitedstates,<=50K
38,private,hsgrad,nevermarried,handlerscleaners,ownchild,white,Male,30,unitedstates,<=50K
55,private,masters,marriedcivspouse,techsupport,husband,white,Male,20,unitedstates,>50K
42,localgov,somecollege,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,>50K
42,federalgov,assocacdm,divorced,admclerical,notinfamily,white,Female,40,unitedstates,<=50K
38,localgov,assocvoc,marriedcivspouse,protectiveserv,husband,white,Male,40,unitedstates,<=50K
37,private,somecollege,marriedcivspouse,transportmoving,husband,white,Male,40,unitedstates,>50K
35,private,somecollege,marriedcivspouse,craftrepair,husband,white,Male,45,unitedstates,<=50K
30,private,assocvoc,marriedspouseabsent,admclerical,notinfamily,white,Female,40,unitedstates,<=50K
30,private,profschool,marriedcivspouse,profspecialty,husband,asianpacislander,Male,20,india,>50K
55,private,somecollege,marriedcivspouse,execmanagerial,husband,white,Male,70,unitedstates,>50K
36,private,somecollege,marriedcivspouse,transportmoving,husband,white,Male,40,unitedstates,<=50K
33,private,hsgrad,nevermarried,otherservice,ownchild,white,Male,48,unitedstates,<=50K
56,localgov,bachelors,marriedcivspouse,profspecialty,husband,white,Male,40,unitedstates,>50K
28,private,hsgrad,nevermarried,sales,ownchild,white,Male,60,unitedstates,<=50K
48,private,somecollege,widowed,admclerical,unmarried,white,Female,43,unitedstates,<=50K
35,private,assocacdm,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
39,localgov,bachelors,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
38,private,hsgrad,marriedcivspouse,otherservice,husband,white,Male,40,unitedstates,<=50K
22,private,hsgrad,nevermarried,admclerical,unmarried,black,Female,40,unitedstates,<=50K
45,localgov,bachelors,marriedcivspouse,sales,husband,white,Male,40,unitedstates,>50K
27,private,5th6th,marriedcivspouse,transportmoving,husband,white,Male,40,mexico,<=50K
43,stategov,hsgrad,divorced,admclerical,unmarried,white,Female,50,unitedstates,>50K
38,private,somecollege,nevermarried,otherservice,ownchild,white,Female,37,unitedstates,<=50K
39,private,masters,marriedcivspouse,profspecialty,husband,white,Male,50,unitedstates,>50K
63,private,hsgrad,marriedcivspouse,sales,wife,white,Female,35,unitedstates,<=50K
37,private,profschool,marriedcivspouse,profspecialty,husband,white,Male,40,unitedstates,>50K
26,federalgov,hsgrad,marriedcivspouse,admclerical,husband,other,Male,40,unitedstates,<=50K
33,private,bachelors,nevermarried,profspecialty,notinfamily,white,Male,40,canada,<=50K
